date,area,B,ypi_n,K_min_obs,K_max_obs,K_width,mean_BL,var_BL,skew_BL,kurt_BL,p_deflation_BL,p_highinfl_BL,mean_BKM,var_BKM,skew_BKM,kurt_BKM,mean_maxent,var_maxent,skew_maxent,kurt_maxent,rmse_maxent,p_deflation_maxent,p_highinfl_maxent,mean_KW,var_KW,skew_KW,kurt_KW,p_deflation_KW,p_highinfl_KW,h_KW
2011-03-31,EU,0.9813461769132326,0.023105,0.99,1.05,0.06000000000000005,0.023077646936703597,6.27216820184109e-05,0.06649498706953556,2.500762316338095,4.7235846245087534e-14,0.024277033850222673,0.02310499999999993,0.0001793646534888893,-403930.43259430944,95566028.01113595,0.01985594911591349,0.0004062377059945557,-0.2502546717911684,3.2582338195637846,0.001915632029785115,0.15816191069652227,0.13328234171867043,0.023154592366025094,7.243902564613259e-05,0.08913114885176023,2.6415293204193273,2.9786836291308765e-16,0.030882362310325144,0.01551635287203137
2011-04-29,EU,0.9806349587826956,0.0241,0.99,1.05,0.06000000000000005,0.023877728397584647,9.053272900162264e-05,-0.08142642903878859,2.272086029615179,0.00415919665143805,0.05176391484607283,0.02410000000000001,0.00010828282776587095,-861128.6561280135,262709318.25673395,0.020863167017198394,0.00043619376321083305,-0.22548536306191902,3.1780274339894503,0.0017661682958897184,0.1578464312747564,0.1571058575945984,0.024020304756958332,0.00010186348423935071,-0.05268766927878352,2.415323228167906,0.005265569718297519,0.06553358441042915,0.01551635287203137
2011-05-31,EU,0.9810910600738614,0.0239,0.99,1.05,0.06000000000000005,0.023443608684541865,9.204441518943142e-05,-0.16949485154937985,2.6395328155330393,0.012081163580055341,0.04832465432002052,0.023900000000000032,0.0001634894165323253,-464166.94537192886,115199662.2129627,0.02073251100021386,0.0004519218896149189,-0.18162980900922848,3.145654921088648,0.0017044182923512678,0.1635538956131539,0.16042819937209432,0.023544950233138098,0.00010416261797209001,-0.13975196926412672,2.7317199640992524,0.015284569442630685,0.06113858687070879,0.01551635287203137
2011-06-30,EU,0.9804633626800056,0.01885,0.99,1.05,0.06000000000000005,0.01979542656196226,6.487462359884558e-05,0.35006592843995343,3.2864211135399297,0.007139765906772796,0.019069435945882993,0.018850000000000033,0.00017979084574992754,-402492.8970407912,94347136.38553667,0.015398383902967777,0.0004269642806439298,-0.07611816611113623,3.0046782777848087,0.0017395034393377113,0.21964752436429952,0.09897948141979925,0.019842022184017205,7.530020070421013e-05,0.30827134344326557,3.2885060478196966,0.009079753100190813,0.02425102427634884,0.01551635287203137
2011-07-29,EU,0.9815375580767876,0.0167,0.99,1.05,0.06000000000000005,0.018247009269741713,6.799786672587013e-05,0.471421562160021,2.844981004876491,0.007103075492666091,0.0127174853424997,0.016699999999999937,0.00019960627525716923,-344071.12227955804,76230606.26444761,0.013150733039155149,0.00043121409240666535,0.010227410202120932,2.914916948127542,0.0016285925472867252,0.2552823451930523,0.08477989132870398,0.018276189897355688,7.792938074435212e-05,0.40706179321679725,2.9429226591527167,0.009041754428421025,0.016188643282109214,0.01551635287203137
2011-08-31,EU,0.9839501930795812,0.01486,0.99,1.05,0.06000000000000005,0.01570792725720841,9.942982973021451e-05,0.6028227802548036,3.4636184298534918,0.05491040464479289,0.0307278065535901,0.014860000000000095,0.00027415476045078435,-213755.57771453433,40267230.770161785,0.01112541403849334,0.00043451837549616775,0.1226063027714987,2.912760017461353,0.00153098731438956,0.29057203458802466,0.07551357762306886,0.015677660445941197,0.00011374018790270782,0.5298280579481733,3.386210052174509,0.06920774924522426,0.03872865836740725,0.01551635287203137
2011-09-30,EU,0.9841962113788572,0.0166,0.99,1.05,0.06000000000000005,0.017292153754978584,8.644397435674572e-05,0.20310052210363783,2.913534382104487,0.036833322864998144,0.015865740525822732,0.016599999999999948,0.00043019134487765065,-108748.71628076858,16408591.20603345,0.013189699736050903,0.0004429935373991647,0.056223784590544466,2.944147023593626,0.0015710088092389153,0.2584649026809721,0.08909675623160229,0.017237838265639866,9.848023387742192e-05,0.17104638951112405,2.970213622344825,0.046654217998720576,0.020096210912370092,0.01551635287203137
2011-10-31,EU,0.9841666859353996,0.01849,0.99,1.05,0.06000000000000005,0.018956076561711,9.266132823663415e-05,0.08884226142827356,2.7467324507489064,0.03027265150444888,0.022434268335545012,0.018489999999999895,0.0004269662929510254,-109983.24629272807,16717767.354463495,0.015237803163551967,0.0004570473771328623,0.005903276812485159,2.959553582196657,0.0015659871115592911,0.23247449497125355,0.10799426173614035,0.018936074079242415,0.00010495348733058215,0.0760992725195164,2.8286842283008826,0.03834422276390452,0.028416151470950436,0.01551635287203137
2011-11-30,EU,0.9851611964314532,0.0215,0.99,1.05,0.06000000000000005,0.021493627971415127,0.00010656321267666857,-0.13693636206167287,2.555171512534552,0.027386389366956344,0.0405515056903702,0.021500000000000075,0.0008007201158199972,-42826.19972618641,4780730.637718184,0.018912613918442317,0.0005111728968731398,-0.013921590847801868,2.961447353346228,0.001435852056463816,0.20148511235428163,0.15858217503369618,0.021526177262250742,0.00011981537721279849,-0.12042824560454403,2.6473194316383863,0.034608856998213595,0.051246664821197434,0.01551635287203137
2011-12-30,EU,0.9859003444746456,0.0192,0.99,1.05,0.06000000000000005,0.01921145276324031,0.00010129757789653843,0.02298188574936087,2.60002925750569,0.03557385224171099,0.025533666891694326,0.019200000000000106,0.0006920365000409046,-53300.4279021949,6372300.573482291,0.01627833583383814,0.000503690542644552,0.09321121351943805,2.9894755306208363,0.0014268153440934394,0.23164067353379064,0.12990779320799836,0.019181743690745427,0.00011415528008863486,0.01903473385075726,2.6931058979893163,0.045001837445475396,0.032301250428956006,0.01551635287203137
2012-01-31,EU,0.9876568098782542,0.01956,0.99,1.05,0.06000000000000005,0.018834315114358912,0.00010377308011147264,0.29314545029630673,2.777668846870368,0.03194830529681177,0.03648447688851324,0.019560000000000022,0.0007617917297957355,-46149.986099280104,5262352.680381322,0.016666847146448113,0.0005232787823216992,0.14204959625587324,3.0136687908083184,0.0013926002219582588,0.23044957605042113,0.13939339451656282,0.018865154983507847,0.00011728109116592567,0.25902489416640606,2.8297708372880774,0.040370986438558534,0.04610378223379341,0.01551635287203137
2012-02-29,EU,0.988610358713102,0.01924,0.99,1.05,0.06000000000000005,0.018559157016869852,9.008386079293693e-05,0.17168705076987129,2.8091808713793824,0.02890814225232793,0.021526987651263842,0.019239999999999924,0.0004976874603028758,-87394.0791239593,12321791.965366948,0.016029635746762867,0.000492217756735409,0.11460514864495445,3.072160106198879,0.0015020288852512042,0.22925501768128131,0.12394246594599663,0.018544111379111945,0.00010221005419121438,0.14824556864087277,2.8844323359990978,0.036628422416042083,0.027276518787457224,0.01551635287203137
2012-03-30,EU,0.989742965867685,0.01955,0.99,1.05,0.06000000000000005,0.018744192520725043,7.6827723107744e-05,-0.2892760369098013,2.2641339457749874,0.026280809761924144,7.93640725760194e-16,0.019549999999999956,0.00035836871047800756,-143027.3522127225,23778461.701518092,0.016284607427887565,0.0004647402018039975,0.0018412380120958124,3.0058852375261584,0.0015661937494106288,0.21944684340839787,0.11879680861176677,0.018650768315136082,8.690667080225495e-05,-0.27527481968854534,2.437656548115251,0.03342098704707577,6.719593165081464e-07,0.01551635287203137
2012-04-30,EU,0.9907926496456216,0.01984,0.99,1.05,0.06000000000000005,0.01932629614823194,0.00010622696300373175,-0.06136776710679404,2.5796783044990796,0.04224341318659104,0.026587934754154177,0.01984000000000008,0.00033644237856123027,-157234.11156817875,26993708.18492729,0.016570166705676962,0.0004765951952451052,0.01145509205315439,2.9835472005968198,0.0015124416390146344,0.21998205274942997,0.1251512448935548,0.01927490753101431,0.00011960237064138722,-0.054992925582337406,2.6641781890290375,0.05337700901623708,0.03359580656068764,0.01551635287203137
2012-05-31,EU,0.9911692223967782,0.015196,0.99,1.05,0.06000000000000005,0.015400350219159059,9.437281692933119e-05,0.3793609984758958,2.9151283595067925,0.05873664110881899,0.015647316012852613,0.015195999999999987,0.0003658511343624937,-138661.55601451584,22626385.683646332,0.01159003076446334,0.0004553135981598003,0.17410515699884957,2.971387510193837,0.0014513230161000937,0.2892404816923378,0.0839372664255376,0.01529509759322429,0.00010714620097618649,0.32754835410920446,2.955096829072531,0.07415500611154509,0.019755021102698098,0.01551635287203137
2012-06-29,EU,0.9915062772284676,0.01295,0.99,1.05,0.06000000000000005,0.013804887096509927,9.882624520325874e-05,0.5077167606426098,2.8407546941777766,0.08194130684439485,0.012304290281099072,0.012950000000000017,0.00048366779945796523,-91220.90255386036,12889928.389725622,0.009344864340667454,0.00045288028484167825,0.2701851814561929,2.978852004739973,0.0013420873200851006,0.3311366013820344,0.07227120215413246,0.013638211711371074,0.00011162385210997435,0.4417491225750425,2.884591010183632,0.10314267904335446,0.015488127573387078,0.01551635287203137
2012-07-31,EU,0.9939682643982344,0.015,0.99,1.05,0.06000000000000005,0.015700125599634088,0.00010096189755625398,0.42682385861251015,3.0491770251307027,0.06116855400706203,0.023391957492603595,0.014999999999999902,0.000393906734665217,-124114.87399490237,19510730.493129212,0.01147060389203061,0.00045246718056041175,0.15353361870629875,2.9192181507242863,0.001436229070390651,0.29132639827776396,0.08258643774323943,0.015617898256896239,0.0001147128645098629,0.37622203832613693,3.0548605227809946,0.07710767076362621,0.029487612380641338,0.01551635287203137
2012-08-31,EU,0.995072181732492,0.0183,0.99,1.05,0.06000000000000005,0.01876873299157182,9.789336435149615e-05,0.3878721594315701,2.899325487060283,0.02578382242374541,0.03567090898786462,0.018299999999999983,0.0002813707854916192,-205585.5011716685,38481295.97435478,0.014930040065656368,0.00046436177197303757,0.036413571518641226,2.9403450883561564,0.001509734575762493,0.23911519166430648,0.10896702704173318,0.018819365192963376,0.00011097858101866941,0.34218971677137855,2.9373931324143596,0.0326155697418713,0.04512271275188011,0.01551635287203137
2012-09-28,EU,0.995918352658662,0.0187,0.99,1.05,0.06000000000000005,0.019004452335094645,0.00010501890845702147,0.15124117844163162,2.5976712533562583,0.03470115402321983,0.03090036400806671,0.01869999999999994,0.00024737660203433265,-249386.60349973073,49822129.875319876,0.015268841476876212,0.00044561400608131497,-0.029497335427606228,2.945103591796786,0.0015850443492235276,0.22849326015610272,0.10518395312269573,0.01900127174871253,0.00011821766657732315,0.13351650672720733,2.685025392359913,0.04386817574891909,0.03906345408134016,0.01551635287203137
2012-10-31,EU,0.9959980293138982,0.018452,0.99,1.05,0.06000000000000005,0.01875744685891104,8.410920696322223e-05,0.03847266132282277,2.7416919444754697,0.026732697665203232,0.014972373351785724,0.018451999999999913,0.00018409020956067224,-388475.42345509754,89923334.60311216,0.014939759222618948,0.00042624255491903343,-0.06229314039066631,2.975320781867963,0.0016794589826622248,0.22614496569573483,0.09563393201763956,0.01872228357628773,9.554958832599567e-05,0.02806087738882158,2.8384247203745083,0.03391664010433262,0.018996054516375337,0.01551635287203137
2012-11-30,EU,0.9964762231253024,0.0171,0.99,1.05,0.06000000000000005,0.017592905682862675,8.646072776493171e-05,0.1303301156804412,2.8224554859743063,0.035954979113850954,0.014636725210992484,0.017099999999999893,0.00022034628611100615,-296655.13005197654,62603578.59319301,0.01352691266311052,0.0004266108806857212,-0.008579904041550561,2.9345267413947798,0.0016333406618397465,0.24756508807095906,0.08606999595061078,0.017533661134266354,9.835306471740683e-05,0.10681993512722546,2.895799498870008,0.04555614755797685,0.018545324222104004,0.01551635287203137
2012-12-31,EU,0.9967453080303736,0.01565,0.99,1.05,0.06000000000000005,0.01631665302432051,9.352795937550074e-05,0.22377496978655922,2.699677575983854,0.05091220632671394,0.013576467674068293,0.015649999999999942,0.00019500376409387066,-356323.72656981123,79710731.63080591,0.011927464992490859,0.00042452337686479,0.049100396330694844,2.8956026642283073,0.001577575272562302,0.2732930094956934,0.0758604257276103,0.016216019822779218,0.00010588133576517616,0.1890707911221612,2.7796974932973724,0.06437239262081766,0.017165850362309654,0.01551635287203137
2013-01-31,EU,0.9948930848589824,0.015195,0.99,1.05,0.06000000000000005,0.015772813796485527,7.833566337603088e-05,0.24370082545434785,3.0291939114470856,0.04435092547139982,0.009607948001993046,0.01519500000000007,0.00023632698544462372,-267079.7408898159,54224615.36839621,0.011454052962161074,0.00041407519014630487,0.05090244099360822,2.919520090116866,0.0016346233101918197,0.27671806279140754,0.07023317908313641,0.015681204393422153,8.995981010624204e-05,0.19729330706357104,3.0632972235980156,0.05616552241271509,0.012167483306919332,0.01551635287203137
2013-02-28,EU,0.9964562938001338,0.0157,0.99,1.05,0.06000000000000005,0.016193445303319405,8.389131052461924e-05,0.13514489245049643,2.803215297716849,0.04801921257966966,0.009522133541442419,0.015700000000000047,0.0002764150568783652,-211139.56580319573,39675384.6043654,0.012050301368856662,0.0004198168677477449,0.037542795823721824,2.918302663228137,0.001618683752097511,0.268975035305119,0.07505959724134573,0.016085678778298414,9.572556146650383e-05,0.10577142150661817,2.870812988554912,0.060778222088036606,0.01205231987692532,0.01551635287203137
2013-03-29,EU,0.9959283118919844,0.0132749999999999,0.99,1.05,0.06000000000000005,0.014197194735779937,7.848230063240333e-05,0.34915335685496507,2.9635855879965454,0.0603561181367059,0.006578398711553464,0.013274999999999926,0.00029684718880806926,-189719.87451468795,34241385.49512422,0.009462428434048861,0.000409004150648926,0.12643185694991232,2.8955829880142088,0.0015646965867184602,0.3117893423743131,0.05961221607779982,0.014059971500512646,9.009973157970782e-05,0.2825701474262766,2.995146931660611,0.07628482960516793,0.008314585934840276,0.01551635287203137
2013-04-30,EU,0.9967253733235608,0.01169,0.99,1.05,0.06000000000000005,0.01281779683267938,7.337212473958429e-05,0.4611743282745977,3.157443413742628,0.07354765954697387,0.004859946918162527,0.011689999999999978,0.00034796950316495767,-149486.36595697678,24843034.815994572,0.0078024760654392886,0.0003982159027316166,0.18249681476252794,2.9042122676520323,0.001540745786739154,0.34097656805125165,0.05060906087437143,0.012652592840785435,8.489180957911938e-05,0.370574425681747,3.1381494308202558,0.09279739453130129,0.006132003271854814,0.01551635287203137
2013-05-31,EU,0.996705439015438,0.01195,0.99,1.05,0.06000000000000005,0.013289276185109698,6.948459557564043e-05,0.27120874241565696,2.805683704205365,0.0657679887549264,0.0022085241291023745,0.011949999999999905,0.00015472574920472049,-504155.35848037625,125713012.50196545,0.007927094646136558,0.0003932834149513537,0.14690594171188961,2.8629905632532813,0.0015676133984488946,0.3366794107496519,0.04902761979576962,0.013126482256867564,8.05508469100742e-05,0.1999447552189514,2.849546254697055,0.08311184006095229,0.00279093990420919,0.01551635287203137
2013-06-28,EU,0.9956295782107096,0.01094,0.99,1.05,0.06000000000000005,0.012086366825239378,7.062722655745113e-05,0.5077231806988189,3.2627706669191676,0.08274547288800013,0.004130289278820488,0.01093999999999995,0.00032474440999941123,-165805.92830890353,28482150.29318157,0.006959210472007014,0.00039169100755042415,0.20960337935032872,2.9111606762922873,0.0015323901668648574,0.35645224970863515,0.04630728437029396,0.011903546824317695,8.211904161353627e-05,0.4060051262371001,3.211918771967347,0.10426987523365554,0.005204740336886718,0.01551635287203137
2013-07-31,EU,0.995918352658662,0.01415,0.99,1.05,0.06000000000000005,0.015255605987635142,7.240487141641858e-05,0.24510977174540421,2.784991281648177,0.041415636111414036,0.004155368669271707,0.014150000000000107,0.00015281090439800415,-513661.0827447927,129431819.13535239,0.01029469954198697,0.0004075381023235502,0.07566252640283323,2.886794822067759,0.0016130510379498049,0.2953893594801828,0.06229213322613336,0.015153263482110442,8.317571556669442e-05,0.1842697640475385,2.861823163299965,0.05251446111852245,0.005268977233732499,0.01551635287203137
2013-08-30,EU,0.9955897538240742,0.01441,0.99,1.05,0.06000000000000005,0.015051913992710001,7.09729520917289e-05,0.2861998383572495,3.096602939950478,0.0434191519530674,0.0063905681952614,0.014410000000000034,0.00023852185189854325,-263401.873450397,53150933.78723826,0.010585261851224438,0.00040345749176788674,0.06487734865177787,2.924887611262261,0.0016647351789103764,0.2876627414339367,0.0627935094418468,0.014955356485064417,8.20930554361215e-05,0.2238801003261604,3.117377183767647,0.05501982657212005,0.008098035309742714,0.01551635287203137
2013-09-30,EU,0.9958585993501196,0.01199,0.99,1.05,0.06000000000000005,0.012601632648356727,6.566558569946057e-05,0.49531487485209136,3.3758946318744716,0.06634107619233547,0.0038064811919161392,0.011989999999999945,0.00019121772187769004,-366958.65502871,82315717.28829212,0.007874768008917536,0.00038816494927347046,0.16017944730341738,2.930487152584649,0.0016312859521171285,0.33436556379779125,0.048322393912458864,0.012453210372332768,7.681162908867249e-05,0.38571970060082156,3.3057648772648536,0.0838084234898798,0.004808738160818791,0.01551635287203137
2013-10-31,EU,0.9961574017480432,0.009,0.99,1.05,0.06000000000000005,0.010073932289130158,5.948059329362682e-05,0.7855514664856437,4.438551993454322,0.10627902416308038,0.0046044846896465316,0.008999999999999897,0.00021547293029411385,-306775.1417796767,64451729.88782427,0.004734382178378182,0.00037460324226269075,0.30046952244601005,2.9890974950977482,0.001510556328077323,0.40031620362132786,0.03705325113467734,0.009869542497210275,7.106885057194681e-05,0.6215949929139775,4.084423822444479,0.13344419844658614,0.005781472384269602,0.01551635287203137
2013-11-29,EU,0.9964762231253024,0.00793,0.99,1.05,0.06000000000000005,0.009443107356546795,6.643102835000633e-05,0.8234982017329241,3.954289482902656,0.13336011943277787,0.003791093715433146,0.007929999999999993,0.000370504034630903,-136057.5838245325,21753500.312403534,0.0038116740309637335,0.000378070017119554,0.3726793196083309,3.0433499043209267,0.0013918964912231436,0.42549694433780977,0.036206062940449125,0.009187456113538587,7.799908069644801e-05,0.6697927370419187,3.72863846541709,0.1667928424199609,0.004741576380258295,0.01551635287203137
2013-12-31,EU,0.995868557985906,0.00769,0.99,1.05,0.06000000000000005,0.009278492340346323,6.694245829074618e-05,0.8103936515278106,3.712772872630561,0.13870715533128533,0.0025254050080755187,0.007689999999999975,0.00032363705031746015,-166657.23349153844,28496747.358772874,0.0034958654644723225,0.0003695988411269466,0.3540825269516418,2.99234904783063,0.0014097947523392781,0.4302299970473091,0.033375589163837024,0.009008312425907192,7.82788100468422e-05,0.6557761320851878,3.5280841463719654,0.173374953593322,0.003156620183242853,0.01551635287203137
2014-01-31,EU,0.9962271352068082,0.008325,0.99,1.05,0.06000000000000005,0.009621246738947766,5.926095651022924e-05,0.7182310825711807,3.864722382816398,0.11855480502898544,0.002201957643463551,0.008324999999999916,0.0002992376207777703,-187450.73945481845,33374667.271666348,0.004096625376174015,0.0003663041722407131,0.30531032988667195,2.966365771120639,0.0015037293944515594,0.41285090959179516,0.033598308829673025,0.009385393724872073,7.049017525210212e-05,0.558089809494122,3.618376067512132,0.1486383194427226,0.002760735948479432,0.01551635287203137
2014-02-28,EU,0.9960677516162024,0.0095,0.99,1.05,0.06000000000000005,0.010713808970099643,5.6316784128183216e-05,0.4885981413668674,3.490345932998772,0.09174783358561575,0.0018534822265663517,0.009500000000000064,0.00032891691338532425,-162661.02629123986,27686617.566799697,0.005376816996415078,0.0003698983315892145,0.2327251210348243,2.918699805909436,0.001581826731624285,0.3828202820078428,0.0367051150996217,0.010517773157426413,6.739052026468595e-05,0.3629393401389719,3.3439269253629336,0.11549717590006559,0.002333285101217261,0.01551635287203137
2014-03-31,EU,0.9958884755562408,0.0070999999999999,0.99,1.05,0.06000000000000005,0.008242208746919107,5.5175614758712855e-05,0.8690651572782113,4.178647202163447,0.14983283319884855,0.0012598797563285278,0.007099999999999884,0.0002164139901932316,-304776.47977329453,63656242.050823435,0.0026589148812282554,0.0003515728583661803,0.3538859266390893,3.0057919781023057,0.001490310660364772,0.4437762190396911,0.028188456255321136,0.007966486667606416,6.616593078785982e-05,0.6685631546138207,3.804815450167577,0.18700655571813446,0.001572470434394677,0.01551635287203137
2014-04-30,EU,0.9959004262896518,0.0081999999999999,0.99,1.05,0.06000000000000005,0.00919637652285055,5.8390540746364707e-05,0.7773921295989106,3.934720587260209,0.12734443303747675,0.0016177999921274196,0.008199999999999985,0.00023932194258735606,-262081.4872515368,52164915.35406233,0.0038498449282942477,0.00036174433905438363,0.3094373706373795,2.975449791510463,0.0015246404217777265,0.41704459221376894,0.032242035821663774,0.008947077840515297,6.949588297286881e-05,0.6011124957986953,3.6521484368833566,0.15946293372715628,0.002025859262975788,0.01551635287203137
