date,area,B,ypi_n,K_min_obs,K_max_obs,K_width,mean_BL,var_BL,skew_BL,kurt_BL,p_deflation_BL,p_highinfl_BL,mean_BKM,var_BKM,skew_BKM,kurt_BKM,mean_maxent,var_maxent,skew_maxent,kurt_maxent,rmse_maxent,p_deflation_maxent,p_highinfl_maxent,mean_KW,var_KW,skew_KW,kurt_KW,p_deflation_KW,p_highinfl_KW,h_KW,skew_KW_structural,skew_KW_residual,skew_BL_structural,skew_BL_residual,skew_MaxEnt_structural,skew_MaxEnt_residual
2011-06-30,EU,0.9804633626800056,0.01885,0.99,1.05,0.06,0.0197954265619622,6.487462359884558e-05,0.3500659284399534,3.2864211135399297,0.0071397659067727,0.0190694359458829,0.01885,0.0001797908457499,-402492.8970407912,94347136.38553669,0.0153983839029677,0.0004269642806439,-0.0761181661111362,3.0046782777848087,0.0017395034393377,0.2196475243642995,0.0989794814197992,0.0198420221840172,7.530020070421013e-05,0.3082713434432655,3.288506047819697,0.0090797531001908,0.0242510242763488,0.0155163528720313,-0.16400167723830528,0.4722730206815708,-0.1385573287260906,0.488623257166044,-0.036505611293228046,-0.03961255481790815
2011-07-29,EU,0.9815375580767876,0.0167,0.99,1.05,0.06,0.0182470092697417,6.799786672587013e-05,0.471421562160021,2.844981004876491,0.007103075492666,0.0127174853424997,0.0166999999999999,0.0001996062752571,-344071.12227955804,76230606.26444761,0.0131507330391551,0.0004312140924066,0.0102274102021209,2.914916948127542,0.0016285925472867,0.2552823451930523,0.0847798913287039,0.0182761898973556,7.792938074435212e-05,0.4070617932167972,2.9429226591527167,0.009041754428421,0.0161886432821092,0.0155163528720313,-0.07928537864522567,0.48634717186202286,-0.025365142666056606,0.4967867048260776,0.04817314220443647,-0.037945732002315574
2011-08-31,EU,0.9839501930795812,0.01486,0.99,1.05,0.06,0.0157079272572084,9.942982973021452e-05,0.6028227802548036,3.463618429853492,0.0549104046447928,0.0307278065535901,0.01486,0.0002741547604507,-213755.57771453436,40267230.770161785,0.0111254140384933,0.0004345183754961,0.1226063027714987,2.912760017461353,0.0015309873143895,0.2905720345880246,0.0755135776230688,0.0156776604459411,0.0001137401879027,0.5298280579481733,3.386210052174509,0.0692077492452242,0.0387286583674072,0.0155163528720313,0.16620916389206797,0.36361889405610537,0.23811572431900174,0.3647070559358019,0.12655765121830065,-0.00395134844680195
2011-09-30,EU,0.9841962113788572,0.0166,0.99,1.05,0.06,0.0172921537549785,8.644397435674572e-05,0.2031005221036378,2.913534382104487,0.0368333228649981,0.0158657405258227,0.0165999999999999,0.0004301913448776,-108748.71628076858,16408591.20603345,0.0131896997360509,0.0004429935373991,0.0562237845905444,2.944147023593626,0.0015710088092389,0.2584649026809721,0.0890967562316022,0.0172378382656398,9.848023387742192e-05,0.171046389511124,2.970213622344825,0.0466542179987205,0.02009621091237,0.0155163528720313,0.03172126211332893,0.13932512739779507,0.08769235654524499,0.11540816555839281,0.0611371745148086,-0.004913389924264204
2011-10-31,EU,0.9841666859353996,0.01849,0.99,1.05,0.06,0.018956076561711,9.266132823663416e-05,0.0888422614282735,2.7467324507489064,0.0302726515044488,0.022434268335545,0.0184899999999998,0.000426966292951,-109983.24629272809,16717767.354463495,0.0152378031635519,0.0004570473771328,0.0059032768124851,2.959553582196657,0.0015659871115592,0.2324744949712535,0.1079942617361403,0.0189360740792424,0.0001049534873305,0.0760992725195164,2.8286842283008826,0.0383442227639045,0.0284161514709504,0.0155163528720313,-0.042722232093692636,0.11882150461320903,-0.014847683662335465,0.10368994509060897,0.005765521785061178,0.00013775502742392146
2011-11-30,EU,0.9851611964314532,0.0215,0.99,1.05,0.06,0.0214936279714151,0.0001065632126766,-0.1369363620616728,2.555171512534552,0.0273863893669563,0.0405515056903702,0.0215,0.0008007201158199,-42826.19972618641,4780730.637718184,0.0189126139184423,0.0005111728968731,-0.0139215908478018,2.961447353346228,0.0014358520564638,0.2014851123542816,0.1585821750336961,0.0215261772622507,0.0001198153772127,-0.120428245604544,2.6473194316383863,0.0346088569982135,0.0512466648211974,0.0155163528720313,-0.1199012050421302,-0.0005270405624138025,-0.14595937245956714,0.009023010397894327,-0.051703472836986175,0.03778188198918438
2011-12-30,EU,0.9859003444746456,0.0192,0.99,1.05,0.06,0.0192114527632403,0.0001012975778965,0.0229818857493608,2.60002925750569,0.0355738522417109,0.0255336668916943,0.0192000000000001,0.0006920365000409,-53300.4279021949,6372300.573482291,0.0162783358338381,0.0005036905426445,0.093211213519438,2.9894755306208363,0.0014268153440934,0.2316406735337906,0.1299077932079983,0.0191817436907454,0.0001141552800886,0.0190347338507572,2.6931058979893163,0.0450018374454753,0.032301250428956,0.0155163528720313,-0.03088802430868176,0.04992275815943896,-0.011319913098272627,0.03430179884763343,0.026833513759567218,0.06637769975987078
2012-01-31,EU,0.9876568098782542,0.01956,0.99,1.05,0.06,0.0188343151143589,0.0001037730801114,0.2931454502963067,2.777668846870368,0.0319483052968117,0.0364844768885132,0.01956,0.0007617917297957,-46149.9860992801,5262352.680381322,0.0166668471464481,0.0005232787823216,0.1420495962558732,3.0136687908083184,0.0013926002219582,0.2304495760504211,0.1393933945165628,0.0188651549835078,0.0001172810911659,0.259024894166406,2.829770837288077,0.0403709864385585,0.0461037822337934,0.0155163528720313,-0.006932478502278405,0.2659573726686844,0.020398820665713746,0.27274662963059293,0.03752492680194097,0.10452466945393224
2012-02-29,EU,0.988610358713102,0.01924,0.99,1.05,0.06,0.0185591570168698,9.008386079293691e-05,0.1716870507698712,2.8091808713793824,0.0289081422523279,0.0215269876512638,0.0192399999999999,0.0004976874603028,-87394.0791239593,12321791.965366948,0.0160296357467628,0.0004922177567354,0.1146051486449544,3.072160106198879,0.0015020288852512,0.2292550176812813,0.1239424659459966,0.0185441113791119,0.0001022100541912,0.1482455686408727,2.8844323359990978,0.036628422416042,0.0272765187874572,0.0155163528720313,-0.02988039420210109,0.1781259628429738,0.006276497515601109,0.1654105532542701,0.02134021118589824,0.09326493745905616
2012-03-30,EU,0.989742965867685,0.01955,0.99,1.05,0.06,0.018744192520725,7.6827723107744e-05,-0.2892760369098013,2.2641339457749874,0.0262808097619241,7.93640725760194e-16,0.0195499999999999,0.000358368710478,-143027.3522127225,23778461.70151809,0.0162846074278875,0.0004647402018039,0.0018412380120958,3.0058852375261584,0.0015661937494106,0.2194468434083978,0.1187968086117667,0.018650768315136,8.690667080225495e-05,-0.2752748196885453,2.437656548115251,0.0334209870470757,6.719593165081464e-07,0.0155163528720313,-0.07538329547849809,-0.1998915242100472,-0.03862232148926914,-0.25065371542053216,-0.020894351329333705,0.022735589341429503
